protocol,direction,train_frac,rep,model,n_train_sessions,n_test_sessions,n_train,n_test,train_prevalence,test_prevalence,f1_macro,recall,fpr,precision,pr_auc,brier,ece,alerts_per_hour,false_alerts_per_hour,ppv_deploy
random_sessions,n/a,0.6,10,majority,18,12,1736,1072,0.717741935483871,0.8404850746268657,0.45666497719209326,1.0,1.0,0.8404850746268657,0.8404850746268657,0.15951492537313433,0.15951492537313433,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,11,logreg,18,12,1974,834,0.9012158054711246,0.4412470023980815,0.7719606262951877,0.9103260869565217,0.3369098712446352,0.6808943089430894,0.6979793749075794,0.18855942503618864,0.1651362308525099,81296.2012848238,80858.36909871244,0.005385641385350766
random_sessions,n/a,0.6,11,tree,18,12,1974,834,0.9012158054711246,0.4412470023980815,0.7796443835361888,0.9972826086956522,0.388412017167382,0.6697080291970803,0.6690872111894743,0.2182254196642686,0.21822541966426862,93698.5390822698,93218.88412017169,0.00511912957017355
random_sessions,n/a,0.6,11,rf,18,12,1974,834,0.9012158054711246,0.4412470023980815,0.7493946519321544,0.9891304347826086,0.4334763948497854,0.6431095406360424,0.7764269306517148,0.21423635441181435,0.24689121466697636,104510.06884079785,104034.3347639485,0.004552040603609644
random_sessions,n/a,0.6,11,xgboost,18,12,1974,834,0.9012158054711246,0.4412470023980815,0.7716316516160626,0.9755434782608695,0.38626609442060084,0.6660482374768089,0.7018555852217417,0.21891729533672333,0.20223400663308508,93173.06192904562,92703.8626609442,0.00503578242881758
random_sessions,n/a,0.6,11,hgb,18,12,1974,834,0.9012158054711246,0.4412470023980815,0.7361816482770229,0.9456521739130435,0.4248927038626609,0.6373626373626373,0.6608030589231038,0.25538861016482356,0.21361242622486654,102429.0716158946,101974.24892703863,0.004440367189517658
random_sessions,n/a,0.6,11,mlp,18,12,1974,834,0.9012158054711246,0.4412470023980815,0.6568317196119886,0.9836956521739131,0.5772532188841202,0.5736925515055468,0.6386838922661726,0.2692153751850128,0.2944945777024922,139013.892685539,138540.77253218883,0.0034034019493318977
random_sessions,n/a,0.6,11,stratified,18,12,1974,834,0.9012158054711246,0.4412470023980815,0.3991889463587577,0.907608695652174,0.8819742489270386,0.4483221476510067,0.4476684657526386,0.5335731414868106,0.5335731414868106,212110.34496685103,211673.81974248926,0.0020580100627811807
random_sessions,n/a,0.6,11,majority,18,12,1974,834,0.9012158054711246,0.4412470023980815,0.30615640599001664,1.0,1.0,0.4412470023980815,0.4412470023980815,0.5587529976019184,0.5587529976019185,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,12,logreg,18,12,1838,970,0.8329706202393906,0.6350515463917525,0.6757695910121171,0.8068181818181818,0.4632768361581921,0.7518910741301059,0.7559783314245621,0.2682884537355625,0.23896584644581112,111574.48950288868,111186.44067796611,0.003477935024856428
random_sessions,n/a,0.6,12,tree,18,12,1838,970,0.8329706202393906,0.6350515463917525,0.7454690228652605,0.9545454545454546,0.4943502824858757,0.7706422018348624,0.764478990223812,0.20927835051546392,0.20927835051546392,119103.16781482843,118644.06779661016,0.0038546415401144053
random_sessions,n/a,0.6,12,rf,18,12,1838,970,0.8329706202393906,0.6350515463917525,0.7459883891917154,0.9886363636363636,0.5310734463276836,0.7641154328732748,0.8091134501042516,0.17556688098911905,0.1432169324510236,127933.12356608441,127457.62711864407,0.003716757898080363
random_sessions,n/a,0.6,12,xgboost,18,12,1838,970,0.8329706202393906,0.6350515463917525,0.7523109136407742,0.9707792207792207,0.5,0.7716129032258064,0.7449045843181821,0.1935250163078308,0.17721352760431588,120466.90784165735,120000.0,0.0038758182643074727
random_sessions,n/a,0.6,12,hgb,18,12,1838,970,0.8329706202393906,0.6350515463917525,0.7307275562588669,0.935064935064935,0.5,0.7649402390438247,0.785927119586544,0.22063935748009286,0.20192021304529137,120449.73063009135,120000.0,0.003733762024528742
random_sessions,n/a,0.6,12,mlp,18,12,1838,970,0.8329706202393906,0.6350515463917525,0.7648653976270771,0.9935064935064936,0.5028248587570622,0.7746835443037975,0.8419995714606593,0.1831100732088089,0.16888664295061578,121155.80489616698,120677.96610169492,0.003944002475833318
random_sessions,n/a,0.6,12,stratified,18,12,1838,970,0.8329706202393906,0.6350515463917525,0.47832914741772925,0.823051948051948,0.8220338983050848,0.6353383458646616,0.6352875972566306,0.41237113402061853,0.36701030927835054,197683.99224158202,197288.13559322036,0.0020024719446069114
random_sessions,n/a,0.6,12,majority,18,12,1838,970,0.8329706202393906,0.6350515463917525,0.3883984867591425,1.0,1.0,0.6350515463917525,0.6350515463917525,0.3649484536082474,0.36494845360824746,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,13,logreg,18,12,1737,1071,0.8186528497409327,0.676937441643324,0.7707875832806044,0.7655172413793103,0.17341040462427745,0.9024390243902439,0.9410477479449093,0.1582039926926744,0.11129498942080804,41986.68175497896,41618.49710982659,0.00876908176028254
random_sessions,n/a,0.6,13,tree,18,12,1737,1071,0.8186528497409327,0.676937441643324,0.8344616526013169,0.8193103448275862,0.09826589595375723,0.945859872611465,0.8972683712917043,0.15406162464985995,0.15406162464985995,23977.87210857833,23583.815028901736,0.016434197242032024
random_sessions,n/a,0.6,13,rf,18,12,1737,1071,0.8186528497409327,0.676937441643324,0.6836097792631552,0.9006896551724138,0.5578034682080925,0.7718676122931442,0.9386416947498737,0.1411226005472243,0.07800911331784544,134306.02979928363,133872.8323699422,0.0032254503389672244
random_sessions,n/a,0.6,13,xgboost,18,12,1737,1071,0.8186528497409327,0.676937441643324,0.7766810460383613,0.7158620689655173,0.07225433526011561,0.9540441176470589,0.9578058704015023,0.15273793041706085,0.13905700609115335,17685.342860326993,17341.040462427747,0.01946823426712355
random_sessions,n/a,0.6,13,hgb,18,12,1737,1071,0.8186528497409327,0.676937441643324,0.8237677942752182,0.84,0.16184971098265896,0.9157894736842105,0.957573334576071,0.14339895995469162,0.11376245721873778,39247.938651870216,38843.93063583815,0.010293738471607925
random_sessions,n/a,0.6,13,mlp,18,12,1737,1071,0.8186528497409327,0.676937441643324,0.779188780925941,0.8813793103448276,0.3352601156069364,0.8463576158940397,0.9550239686511995,0.1284257173538208,0.07251294012408421,80886.33763440774,80462.42774566474,0.005240809525324322
random_sessions,n/a,0.6,13,stratified,18,12,1737,1071,0.8186528497409327,0.676937441643324,0.47523560065574366,0.8041379310344827,0.8265895953757225,0.6708860759493671,0.6720713089542525,0.3996265172735761,0.3996265172735761,198768.26261652267,198381.5028901734,0.001945782094475583
random_sessions,n/a,0.6,13,majority,18,12,1737,1071,0.8186528497409327,0.676937441643324,0.4036748329621381,1.0,1.0,0.676937441643324,0.676937441643324,0.323062558356676,0.3230625583566761,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,14,logreg,18,12,2032,776,0.843011811023622,0.5592783505154639,0.8216980546652646,0.8248847926267281,0.1783625730994152,0.8544152744630071,0.9330891050253862,0.12530657383822746,0.0806391508884271,43203.755720674104,42807.01754385965,0.009182955745317509
random_sessions,n/a,0.6,14,tree,18,12,2032,776,0.843011811023622,0.5592783505154639,0.8449338465745357,0.967741935483871,0.29239766081871343,0.8076923076923077,0.8037268305059809,0.146781759590434,0.12635160787960065,70640.88561956964,70175.43859649122,0.006588918287138124
random_sessions,n/a,0.6,14,rf,18,12,2032,776,0.843011811023622,0.5592783505154639,0.8761416155822743,0.9953917050691244,0.260233918128655,0.8291746641074856,0.884145356324332,0.09982754415434948,0.11707155084326107,62934.88586032928,62456.1403508772,0.007606997341896491
random_sessions,n/a,0.6,14,xgboost,18,12,2032,776,0.843011811023622,0.5592783505154639,0.9050996698055522,0.9815668202764977,0.18421052631578946,0.8711656441717791,0.9058252470445931,0.08414976298809052,0.0698121948055617,44682.622582054726,44210.52631578947,0.010565545148973662
random_sessions,n/a,0.6,14,hgb,18,12,2032,776,0.843011811023622,0.5592783505154639,0.9076787792577266,0.9861751152073732,0.18421052631578946,0.8716904276985743,0.9389268807793012,0.08376995218501233,0.07528576777631091,44684.83899645034,44210.52631578947,0.010614622124934572
random_sessions,n/a,0.6,14,mlp,18,12,2032,776,0.843011811023622,0.5592783505154639,0.8957958888544572,0.9723502304147466,0.19298245614035087,0.8647540983606558,0.971085934646473,0.08561140298843384,0.08036233022894237,46783.45291115823,46315.789473684206,0.009996342902737838
random_sessions,n/a,0.6,14,stratified,18,12,2032,776,0.843011811023622,0.5592783505154639,0.43675455116133083,0.8179723502304147,0.8508771929824561,0.5495356037151703,0.551309053017528,0.47680412371134023,0.4536082474226804,204603.93987101052,204210.52631578947,0.0019228053744667027
random_sessions,n/a,0.6,14,majority,18,12,2032,776,0.843011811023622,0.5592783505154639,0.3586776859504132,1.0,1.0,0.5592783505154639,0.5592783505154639,0.44072164948453607,0.44072164948453607,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,15,logreg,18,12,1546,1262,0.6959896507115135,0.8486529318541997,0.6050253001940118,0.6956115779645191,0.2931937172774869,0.9300873907615481,0.9581670553317556,0.23933818578094493,0.2397390411441234,70701.0548293854,70366.49214659685,0.00473207484097525
random_sessions,n/a,0.6,15,tree,18,12,1546,1262,0.6959896507115135,0.8486529318541997,0.751496534341525,0.9084967320261438,0.3769633507853403,0.9311004784688995,0.9238651670931243,0.1341134469597702,0.13439477040519932,90908.1565245263,90471.20418848167,0.004806525099062503
random_sessions,n/a,0.6,15,rf,18,12,1546,1262,0.6959896507115135,0.8486529318541997,0.7107976917147559,0.876750700280112,0.4031413612565445,0.9242125984251969,0.9672082771805341,0.10664837620710768,0.12330242042826617,97175.61040511221,96753.92670157067,0.0043393985567324305
random_sessions,n/a,0.6,15,xgboost,18,12,1546,1262,0.6959896507115135,0.8486529318541997,0.7504519774011299,0.9131652661064426,0.39267015706806285,0.9287749287749287,0.9627503007939495,0.1112106591463089,0.10327101936928686,94680.03541951254,94240.83769633509,0.004638757487060819
random_sessions,n/a,0.6,15,hgb,18,12,1546,1262,0.6959896507115135,0.8486529318541997,0.771735570318878,0.930905695611578,0.387434554973822,0.930905695611578,0.9702722263243735,0.10821208653752165,0.10085436670998828,93432.0233879994,92984.29319371728,0.0047920421505034975
random_sessions,n/a,0.6,15,mlp,18,12,1546,1262,0.6959896507115135,0.8486529318541997,0.6942051636196223,0.8394024276377218,0.35602094240837695,0.9296794208893485,0.9646626227970646,0.12785254418849945,0.1435735861035787,85848.74678448953,85445.02617801046,0.004702696563440174
random_sessions,n/a,0.6,15,stratified,18,12,1546,1262,0.6959896507115135,0.8486529318541997,0.5037217115896653,0.6984126984126984,0.6387434554973822,0.8597701149425288,0.8564173136936675,0.3526148969889065,0.33993660855784463,153634.33923443998,153298.42931937173,0.002186424706495117
random_sessions,n/a,0.6,15,majority,18,12,1546,1262,0.6959896507115135,0.8486529318541997,0.45906558079725673,1.0,1.0,0.8486529318541997,0.8486529318541997,0.15134706814580032,0.15134706814580032,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,16,logreg,18,12,1324,1484,0.5876132930513596,0.9225067385444744,0.5725625816384715,0.6778670562454346,0.017391304347826087,0.9978494623655914,0.9971089956034274,0.2200126161191591,0.30592154927458165,4499.94128696304,4173.913043478261,0.07245166607602808
random_sessions,n/a,0.6,16,tree,18,12,1324,1484,0.5876132930513596,0.9225067385444744,0.677361620145804,0.8049671292914536,0.0,1.0,0.9848862667577609,0.17991913746630728,0.17991913746630728,387.1585391381741,0.0,1.0
random_sessions,n/a,0.6,16,rf,18,12,1324,1484,0.5876132930513596,0.9225067385444744,0.7339501270279183,0.8590211833455077,0.0,1.0,0.9991175237392798,0.11132633858709995,0.22227224910154453,413.15648096777926,0.0,1.0
random_sessions,n/a,0.6,16,xgboost,18,12,1324,1484,0.5876132930513596,0.9225067385444744,0.6705465217952324,0.7976625273922571,0.0,1.0,0.9993444969460916,0.1440325677394867,0.18630082161194447,383.645303755795,0.0,1.0
random_sessions,n/a,0.6,16,hgb,18,12,1324,1484,0.5876132930513596,0.9225067385444744,0.697383430984334,0.8254200146092038,0.0,1.0,0.999052457892318,0.13921640078763767,0.1544757099015812,396.9955982088355,0.0,1.0
random_sessions,n/a,0.6,16,mlp,18,12,1324,1484,0.5876132930513596,0.9225067385444744,0.6797878473423268,0.8093498904309715,0.008695652173913044,0.9990982867448152,0.9994902280307976,0.12026576697826385,0.18602276562938705,2476.223002106732,2086.9565217391305,0.15720170599999259
random_sessions,n/a,0.6,16,stratified,18,12,1324,1484,0.5876132930513596,0.9225067385444744,0.4313758615201929,0.5887509130752374,0.5478260869565217,0.9275028768699655,0.9254482195454574,0.42183288409703507,0.4097035040431267,131761.42764138497,131478.26086956522,0.00214908700435797
random_sessions,n/a,0.6,16,majority,18,12,1324,1484,0.5876132930513596,0.9225067385444744,0.4798457763757448,1.0,1.0,0.9225067385444744,0.9225067385444744,0.07749326145552561,0.07749326145552561,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,17,logreg,18,12,1959,849,0.7611026033690659,0.7726737338044759,0.5495950735909735,0.6067073170731707,0.41968911917098445,0.8308977035490606,0.8771869672207795,0.31345559217293834,0.3159092162920209,101017.19171946825,100725.38860103626,0.002888648095092006
random_sessions,n/a,0.6,17,tree,18,12,1959,849,0.7611026033690659,0.7726737338044759,0.7492246344705361,0.9054878048780488,0.42487046632124353,0.878698224852071,0.8686776174664752,0.1696113074204947,0.16254416961130744,102404.41707375323,101968.91191709845,0.004252796599009157
random_sessions,n/a,0.6,17,rf,18,12,1959,849,0.7611026033690659,0.7726737338044759,0.8025899229104437,0.9664634146341463,0.42487046632124353,0.8854748603351955,0.9322931910971264,0.10692250697796671,0.05823018746534242,102433.7440203293,101968.91191709845,0.004537880633735306
random_sessions,n/a,0.6,17,xgboost,18,12,1959,849,0.7611026033690659,0.7726737338044759,0.7863120958889334,0.9359756097560976,0.39896373056994816,0.8885672937771346,0.9140389056153089,0.12734054028987885,0.10783448070767626,96201.46396673037,95751.29533678756,0.004679436376337221
random_sessions,n/a,0.6,17,hgb,18,12,1959,849,0.7611026033690659,0.7726737338044759,0.7869964764731872,0.9573170731707317,0.44041450777202074,0.8807854137447405,0.8984533059221983,0.1276123197854955,0.11461081355221038,106159.91492652943,105699.48186528498,0.004337164941805898
random_sessions,n/a,0.6,17,mlp,18,12,1959,849,0.7611026033690659,0.7726737338044759,0.6032331771779154,0.6707317073170732,0.37823834196891193,0.8576998050682261,0.8649676979255855,0.31782475113868713,0.32074886682336823,91099.79848487573,90777.20207253886,0.003541132007996987
random_sessions,n/a,0.6,17,stratified,18,12,1959,849,0.7611026033690659,0.7726737338044759,0.504731656728027,0.7515243902439024,0.7409326424870466,0.7751572327044025,0.7745401438009146,0.36042402826855124,0.33451118963486454,178185.28881344135,177823.83419689117,0.0020285323157548307
random_sessions,n/a,0.6,17,majority,18,12,1959,849,0.7611026033690659,0.7726737338044759,0.43588039867109635,1.0,1.0,0.7726737338044759,0.7726737338044759,0.22732626619552415,0.22732626619552415,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,18,logreg,18,12,1817,991,0.8238855255916345,0.6559031281533805,0.6379602341365485,0.7938461538461539,0.5249266862170088,0.7424460431654676,0.7089269303916439,0.29278193797555807,0.2685854622111117,126364.21446547506,125982.40469208211,0.003021502369226985
random_sessions,n/a,0.6,18,tree,18,12,1817,991,0.8238855255916345,0.6559031281533805,0.7003729840706094,0.9507692307692308,0.5777126099706745,0.758282208588957,0.7532420077059747,0.23107971745711403,0.1846619576185671,139108.31019132785,138651.02639296188,0.003287250040899931
random_sessions,n/a,0.6,18,rf,18,12,1817,991,0.8238855255916345,0.6559031281533805,0.6817714367010141,0.96,0.6187683284457478,0.7473053892215569,0.8332159922115456,0.19169715525580175,0.15914407680954404,148966.12227387328,148504.39882697948,0.003099519809241674
random_sessions,n/a,0.6,18,xgboost,18,12,1817,991,0.8238855255916345,0.6559031281533805,0.7134257674710998,1.0,0.6070381231671554,0.7584597432905484,0.8308472634713965,0.209445983171463,0.1916979727469839,146170.111483965,145689.1495601173,0.003290425921994712
random_sessions,n/a,0.6,18,hgb,18,12,1817,991,0.8238855255916345,0.6559031281533805,0.6862192706134511,0.9615384615384616,0.6129032258064516,0.749400479616307,0.8291421837051082,0.22142193647243116,0.19343346094176417,147559.23758186348,147096.7741935484,0.003134086322847287
random_sessions,n/a,0.6,18,mlp,18,12,1817,991,0.8238855255916345,0.6559031281533805,0.715593112244898,0.9646153846153847,0.5659824046920822,0.7646341463414634,0.838456658461887,0.20180898904800415,0.18615615091781865,136299.72039725742,135835.7771260997,0.00340384609598242
random_sessions,n/a,0.6,18,stratified,18,12,1817,991,0.8238855255916345,0.6559031281533805,0.4973940347837711,0.8246153846153846,0.8005865102639296,0.6625463535228677,0.6613812339965269,0.3905146316851665,0.35620585267406657,192537.37106516212,192140.7624633431,0.0020599045246379464
random_sessions,n/a,0.6,18,majority,18,12,1817,991,0.8238855255916345,0.6559031281533805,0.39609993906154783,1.0,1.0,0.6559031281533805,0.6559031281533805,0.3440968718466196,0.3440968718466195,240480.9619238477,240000.0,0.002
